TableName;Last_User_Seek;Last_User_Scan;Last_User_Lookup;User_Update;TotalReads
fwkSOATaskDetails;NULL;2025-10-22 12:09:01.663;NULL;0;7
CLC_TB_ImmunizationHDR;NULL;2025-10-22 12:15:10.960;NULL;0;7
fwkAuditTrailLog;2025-10-14 09:09:19.420;2025-10-22 12:11:26.197;NULL;1;7
CFN_TB_DataImportSettingSubFieldDTLHistory;NULL;2025-10-22 12:16:52.760;NULL;0;7
fwkJobScheduleHistory;NULL;2025-10-22 12:08:56.330;NULL;0;7
PRS_TB_GratuityHistory;NULL;2025-10-22 12:15:47.330;NULL;0;7
ENG_TB_GeneralSettingsApplicableItemClass;NULL;2025-10-22 12:11:31.677;NULL;0;7
INV_TB_GoodsReturnDirectItemDTLHistory;NULL;2025-10-22 12:11:00.347;NULL;0;7
PRS_TB_DeductionHDRHistory;NULL;2025-10-22 12:18:24.177;NULL;0;7
FFB_TB_SubSectionHDRHistory;NULL;2025-10-22 12:13:18.220;NULL;0;7
GL_TB_VoucherBankTransferDTLHistory;NULL;2025-10-22 12:20:15.317;NULL;0;7
APAR_TB_DocumentCategoryHDRHistory;NULL;2025-10-22 12:16:20.747;NULL;0;7
Temp_GeneralAlloc;NULL;2025-10-22 12:19:25.653;NULL;0;7
GL_TB_ScrollVoucherDTL;NULL;2025-10-22 12:20:29.490;NULL;0;7
CLC_TB_ReferralTreatmentHDR;NULL;2025-10-22 12:21:18.800;NULL;0;7
UMIS_TB_ReportParameterSettingsHDRHistory;NULL;2025-10-22 12:19:30.090;NULL;0;7
GL_TB_DocumentHDRHistory;NULL;2025-10-22 12:13:28.630;NULL;0;7
PRS_TB_THRDefinitionHistory;NULL;2025-10-22 12:20:36.430;NULL;0;7
fwkArchivalDefinition;NULL;2025-10-22 12:16:55.967;NULL;0;7
FFB_TB_ProcessStationHDR;NULL;2025-10-22 12:20:58.647;NULL;0;7
fwkDTBatchHdr;NULL;2025-10-22 12:13:11.787;NULL;0;7
fwkNotificationMessagesHistory;NULL;2025-10-22 12:11:46.980;NULL;0;7
fwkArchivalEntityMismatch;NULL;2025-10-22 12:11:31.737;NULL;0;7
FLT_TB_RunningLogAllocationDTL;NULL;2025-10-22 12:11:10.300;NULL;0;7
fwkColumnEventMappingHistory;NULL;2025-10-22 12:20:54.360;NULL;0;7
CFN_TB_StandardOperatingProcedureHistory;NULL;2025-10-22 12:20:08.417;NULL;0;7
CLC_TB_DeathRegistration;NULL;2025-10-22 12:20:39.723;NULL;0;7
fwkRegExpMasterHistory;NULL;2025-10-22 12:12:06.820;NULL;0;7
APAR_TB_PANCancellationDTL;NULL;2025-10-22 12:13:27.947;NULL;0;7
CFN_TB_DataImportSettingFieldDTL;NULL;2025-10-22 12:11:28.490;NULL;0;7
CFN_TB_DataImportSettingSubFieldDTL;NULL;2025-10-22 12:16:46.477;NULL;0;7
fwkArchivalEntityMismatchHistory;NULL;2025-10-22 12:12:01.997;NULL;0;7
AGR_TB_AGRSettingDTL;NULL;2025-10-22 12:13:09.673;NULL;0;7
CFN_TB_OutGrowerGeographicalUnitHDR;NULL;2025-10-22 12:11:03.720;NULL;0;7
FFB_TB_ProcessStationHDRHistory;NULL;2025-10-22 12:21:05.197;NULL;0;7
ENG_TB_EngineeringJobRequestHDR;2025-09-30 17:22:11.037;2025-10-22 12:11:05.313;NULL;0;7
CFN_TB_GeneralAllocationHDRHistory;NULL;2025-10-22 12:14:39.777;NULL;0;7
CFN_TB_TermsAndConditionsHDR;NULL;2025-10-22 12:19:23.410;NULL;0;7
APAR_TB_ReceiptHDR;NULL;2025-10-22 12:16:05.633;NULL;0;7
CLC_TB_DeathRegistrationHistory;NULL;2025-10-22 12:20:56.443;NULL;0;7
PRS_TB_WorkGroupRoleHistory;NULL;2025-10-22 12:16:36.107;NULL;0;7
PRS_TB_OvertimeTranHDRHistory;NULL;2025-10-22 12:11:42.870;NULL;0;7
FLT_TB_RunningLogAllocationDTLHistory;NULL;2025-10-22 12:11:14.170;NULL;0;7
PRS_TB_WorkGroupHDRHistory;NULL;2025-10-22 12:18:33.637;NULL;11;7
GL_TB_VoucherBatchHistory;NULL;2025-10-22 12:15:03.340;NULL;0;7
CFN_TB_DataImportSettingFieldDTLHistory;NULL;2025-10-22 12:11:46.877;NULL;0;7
APAR_TB_PANCancellationDTLHistory;NULL;2025-10-22 12:13:29.090;NULL;0;7
FFB_TB_SubSectionHDR;NULL;2025-10-22 12:13:10.707;NULL;0;7
CFN_TB_ProjectHistory;NULL;2025-10-22 12:09:01.697;NULL;0;7
PRS_TB_PenaltyTrnHDRHistory;NULL;2025-10-22 12:20:37.443;NULL;0;7
BUD_TB_FactoryCropHDR;NULL;2025-10-22 12:11:00.077;NULL;0;7
CFN_TB_AnalysisTypeSetting;NULL;2025-10-22 12:16:21.123;NULL;0;7
WBR_TB_MaterialHistory;NULL;2025-10-22 12:10:25.567;NULL;0;7
FFB_TB_SectionHDRHistory;NULL;2025-10-22 12:12:22.147;NULL;0;7
CFN_TB_AssetCategoryHistory;NULL;2025-10-22 12:13:00.927;NULL;0;7
GL_TB_ScrollVoucherBankTransferDTL;NULL;2025-10-22 12:21:13.627;NULL;0;7
PRS_TB_LeaveSurrenderHDRHistory;NULL;2025-10-22 12:09:30.523;NULL;0;7
ENG_TB_CostEstimateHDR;2025-09-30 16:45:52.180;2025-10-22 12:16:30.070;NULL;0;7
CLC_TB_CLCStoreIssueRequisitionHDRHistory;NULL;2025-10-22 12:13:09.700;NULL;0;7
ENG_TB_EngineeringInspectionHDR;NULL;2025-10-22 12:21:03.167;NULL;0;7
ENG_TB_JobReleaseHDRHistory;NULL;2025-10-22 12:19:16.740;NULL;0;7
ENG_TB_EngineeringInspectionHDRHistory;NULL;2025-10-22 12:21:12.620;NULL;0;7
UMIS_TB_ReportParameterSettingsHDR;NULL;2025-10-22 12:19:23.603;NULL;0;7
GL_TB_ScrollVoucherBankTransferDTLHistory;NULL;2025-10-22 12:21:23.047;NULL;0;7
BUD_TB_GeneralCostDistributionDTL;NULL;2025-10-22 12:21:12.720;NULL;0;7
HRM_TB_Area;NULL;2025-10-24 10:53:24.440;NULL;0;7
PRS_TB_AllocationHDRHistory;NULL;2025-10-22 12:19:27.170;NULL;0;7
ENG_TB_TimeSheetEmployeeDTL;NULL;2025-10-22 12:08:46.493;NULL;0;7
GL_TB_DocumentHDR;NULL;2025-10-22 12:13:24.453;NULL;0;7
PRS_TB_TaskDefinition;2025-10-21 15:47:21.767;2025-10-22 12:17:35.817;NULL;0;7
CFN_TB_AssetItemDTLHistory;NULL;2025-10-22 12:19:04.947;NULL;0;7
zTempCFN_TB_Workplace_20240513;NULL;2025-10-22 12:19:01.950;NULL;0;7
WBR_TB_AssetCategoryVRLHistory;NULL;2025-10-22 12:15:10.410;NULL;0;7
CFN_TB_UOMHDRHistory;NULL;2025-10-22 12:17:04.547;NULL;0;7
PRS_TB_EmployeePositionVRLHistory;NULL;2025-10-22 12:16:55.743;NULL;0;7
NUR_TB_BatchHistory;NULL;2025-10-22 12:12:03.583;NULL;0;7
CFN_TB_GroupHistory;NULL;2025-10-22 12:08:56.610;NULL;0;7
CLC_TB_FamilyPlanningHistory;NULL;2025-10-22 12:09:00.497;NULL;0;7
INV_TB_LPODTLHistory;NULL;2025-10-22 12:19:15.233;NULL;0;7
fwkFormControllerHistory;NULL;2025-10-22 12:19:18.447;NULL;0;7
BUD_TB_GeneralWorksheetHDR;2025-10-15 13:40:43.913;2025-10-10 10:45:14.053;NULL;1;7
FLT_TB_MachineryRequestMachineryTypeDTL;NULL;2025-10-22 12:10:02.563;NULL;0;7
INV_TB_MaterialRequestDTLHistory;NULL;2025-10-22 12:11:20.960;NULL;0;7
FFB_TB_StationHDRHistory;NULL;2025-10-22 12:14:45.453;NULL;0;7
CFN_TB_ReportCriteriaHistory;NULL;2025-10-22 12:18:35.447;NULL;0;7
CFN_TB_BankHistory;NULL;2025-10-22 12:09:47.047;NULL;0;7
fwkSessionLogs;NULL;2025-10-22 12:16:56.323;NULL;0;7
tempNewBUD_TB_TransportWorkSheetHDR;NULL;2025-10-22 12:17:27.263;NULL;0;7
INV_TB_GRNDirectItemDTLHistory;NULL;2025-10-22 12:21:11.273;NULL;0;7
Aaa_gl_tb_asonbalanceTemp_2021030B44FltfUpdate;NULL;2025-10-22 12:13:09.570;NULL;0;7
CFN_TB_AnalysisCodeHistory;NULL;2025-10-22 12:10:58.883;NULL;0;7
tempNewBUD_TB_TransportWorksheetMonthDTL;NULL;2025-10-22 12:17:28.073;NULL;0;7
BUD_TB_GeographicalUnitCustomPropertyHDR;NULL;2025-10-22 12:09:14.110;NULL;2;7
ENG_TB_DisciplinaryActionHDR;NULL;2025-10-22 12:13:24.353;NULL;0;7
CFN_TB_SPRolesSettings;NULL;2025-10-22 12:12:03.983;NULL;0;7
BUD_TB_BudgetRevision;NULL;2025-10-22 12:12:59.613;NULL;0;7
FLT_TB_MachineryRequestMachineryTypeDTLHistory;NULL;2025-10-22 12:10:25.593;NULL;0;7
WBR_TB_OP_WeighmentOutgrowerDTL;NULL;2025-10-22 12:17:30.580;NULL;0;7
sslPublisher;NULL;2025-10-22 12:16:29.393;NULL;0;7
GL_TB_Payee;NULL;2025-10-22 12:12:58.543;NULL;0;7
INV_TB_PurchaseRequestDTL;NULL;2025-10-22 12:16:14.623;NULL;0;7
ENG_TB_ServiceScheduleHDRHistory;NULL;2025-10-22 12:11:03.620;NULL;0;7
INV_TB_ItemVRL;NULL;2025-10-22 12:12:02.470;2025-10-23 16:38:24.477;0;7
PRS_TB_LeaveScheduleHistory;NULL;2025-10-22 12:13:11.570;NULL;0;7
fwkSearchCriteriaHDRHistory;NULL;2025-10-22 12:09:46.723;NULL;0;7
INV_TB_DirectItemIssueDTLHistory;NULL;2025-10-22 12:10:50.850;NULL;0;7
WBR_TB_MaterialSourceHistory;NULL;2025-10-22 12:09:13.390;NULL;0;7
fwkSessionLogsHistory;NULL;2025-10-22 12:17:03.887;NULL;0;7
tempNewTransportWorkSheetColumnValue;NULL;2025-10-22 12:17:29.560;NULL;0;7
WBR_TB_OP_WeighmentOutgrowerDTLHistory;NULL;2025-10-22 12:17:35.207;NULL;0;7
CFN_TB_ProductArrivalHDR;NULL;2025-10-22 12:18:37.037;NULL;0;7
ENG_TB_DisciplinaryActionHDRHistory;NULL;2025-10-22 12:13:28.493;NULL;0;7
CFN_TB_SPRolesSettingsHistory;NULL;2025-10-22 12:12:21.757;NULL;0;7
BUD_TB_BudgetRevisionHistory;NULL;2025-10-22 12:13:09.717;NULL;0;7
CFN_TB_OtherChargesHistory;NULL;2025-10-22 12:12:35.343;NULL;0;7
fwkSearchCriteriaHDR;NULL;2025-10-22 12:09:17.437;NULL;0;7
PRS_TB_LoanHDRHistory;NULL;2025-10-22 12:11:06.517;NULL;0;7
INV_TB_DirectItemIssueDTL;NULL;2025-10-22 12:10:45.553;NULL;0;7
HRM_TB_PerkHouseHDRHistory;NULL;2025-10-22 12:19:57.907;NULL;0;7
PRS_TB_ShiftTiming;NULL;2025-10-22 12:17:27.130;NULL;0;7
CLC_TB_DoctorHistory;NULL;2025-10-22 12:12:22.187;NULL;0;7
HRM_TB_InsuranceHDRHistory;NULL;2025-10-22 12:13:28.060;NULL;0;7
CFN_TB_AssetItemDTL;NULL;2025-10-22 12:18:56.890;NULL;0;7
CFN_TB_GeneralPenaltyHistory;NULL;2025-10-22 12:13:16.453;NULL;0;7
FFB_TB_ProductionLineHistory;NULL;2025-10-22 12:16:01.637;NULL;0;7
CFN_TB_SPRegistrationHDRHistory;NULL;2025-10-22 12:16:01.567;NULL;0;7
FFB_TB_SectionHDR;NULL;2025-10-22 12:12:04.917;NULL;0;7
ENG_TB_JobReleaseHDR;NULL;2025-10-22 12:19:11.390;NULL;0;7
PRS_TB_LeaveSurrenderHDR;NULL;2025-10-22 12:09:14.577;NULL;0;7
AGR_TB_RainfallStationHDR;NULL;2025-10-22 12:21:02.423;NULL;0;7
CLC_TB_CLCStoreIssueRequisitionHDR;NULL;2025-10-22 12:12:59.590;NULL;0;7
CFN_TB_GeographicalUnitOTHHDRHistory;NULL;2025-10-22 12:20:34.327;NULL;0;7
CFN_TB_ProductArrivalHDRHistory;NULL;2025-10-22 12:18:53.180;NULL;0;7
CFN_TB_ExpressionDTL;NULL;2025-10-22 12:10:03.017;NULL;0;7
fwkSOACredentialMaster;NULL;2025-10-22 12:12:04.703;NULL;0;7
CFN_TB_WorkPlaceHistory;NULL;2025-10-22 12:09:30.263;NULL;0;7
ENG_TB_TaskHDR;NULL;2025-10-22 12:20:58.157;NULL;0;7
AGR_TB_TestDefinition;NULL;2025-10-22 12:14:56.047;NULL;0;7
fwkNQCommand;NULL;2025-10-22 12:20:44.397;NULL;0;7
CFN_TB_DataImportUINameHDR;NULL;2025-10-22 12:11:06.257;NULL;0;7
PRS_TB_ProcessPeriodHDR;NULL;2025-10-22 12:15:03.373;NULL;0;7
ETBBUD001;NULL;2025-10-22 12:16:52.943;NULL;0;7
PRS_TB_PayrollCategorySetting;NULL;2025-10-22 12:20:19.170;NULL;0;7
INV_TB_PurchaseRequestDTLHistory;NULL;2025-10-22 12:16:21.670;NULL;0;7
sslPublisherHistory;NULL;2025-10-22 12:16:35.200;NULL;0;7
HRM_TB_InsuranceHDR;NULL;2025-10-22 12:13:22.237;NULL;0;7
CFN_TB_CompanyHistory;NULL;2025-10-22 12:10:44.773;NULL;0;7
CFN_TB_AdditionalChargeDiscountHistory;NULL;2025-10-22 12:16:29.637;NULL;0;7
CFN_TB_SPRegistrationHDR;NULL;2025-10-22 12:15:46.993;NULL;0;7
tempNewBUD_TB_TransportWorksheetRateHDR;NULL;2025-10-22 12:17:35.933;NULL;0;7
INV_TB_ItemVRLHistory;NULL;2025-10-22 12:12:06.707;NULL;0;7
FFB_TB_ProductionLine;NULL;2025-10-22 12:15:47.350;NULL;0;7
CLC_TB_Doctor;NULL;2025-10-22 12:12:04.950;NULL;0;7
CFN_TB_DataImportUINameHDRHistory;NULL;2025-10-22 12:11:10.453;NULL;0;7
ENG_TB_CostEstimationMandayDTL;NULL;2025-10-22 12:14:53.777;NULL;0;7
AGR_TB_TestDefinitionHistory;NULL;2025-10-22 12:15:00.493;NULL;0;7
PRS_TB_AllocationGroupHistory;NULL;2025-10-22 12:16:14.657;NULL;0;7
fwkNQCommandHistory;NULL;2025-10-22 12:20:58.350;NULL;0;7
CFN_TB_AnalysisCodeSource;NULL;2025-10-22 12:16:52.797;NULL;0;6
CLC_TB_CLCLabTestDTL;NULL;2025-10-22 12:13:16.510;NULL;0;6
CFN_TB_ShiftCategoryHistory;NULL;2025-10-22 12:21:02.513;NULL;0;6
CLC_TB_CLCProcedureHDR;NULL;2025-10-22 12:16:55.423;NULL;0;6
BUD_TB_BudgetAssumptionHDR;2025-10-15 11:25:24.730;2025-10-22 12:08:57.087;2025-10-15 11:25:24.730;1;6
CLC_TB_CLCStoreIssueReceiptHDRHistory;NULL;2025-10-22 12:11:23.537;NULL;0;6
ENG_TB_TaskHDRHistory;NULL;2025-10-22 12:21:03.060;NULL;0;6
PRS_TB_PenaltyTrnHDR;NULL;2025-10-24 10:51:10.740;NULL;0;6
INV_TB_GoodsReturnDTLHistory;NULL;2025-10-22 12:17:35.807;NULL;0;6
CFN_TB_SPExportHdr;NULL;2025-10-22 12:12:40.023;NULL;0;6
FFB_TB_PipeLineDispatchHDR;NULL;2025-10-22 12:21:02.553;NULL;0;6
ENG_TB_JobItemHistoryJobCardDTL;NULL;2025-10-22 12:10:50.823;NULL;0;6
APAR_TB_InvoiceRetentionSanctionDTL;2025-10-15 11:24:21.897;2025-10-22 12:18:47.063;NULL;0;6
fwkSSLKeyMaster;NULL;2025-10-22 12:09:01.340;NULL;0;6
CFN_TB_SPExecutionHDRHistory;NULL;2025-10-22 12:15:00.173;NULL;0;6
PRS_TB_PayrollCategorySettingHistory;NULL;2025-10-24 10:52:58.270;NULL;0;6
fwkMenuLocalisationHistory;NULL;2025-10-22 12:16:57.173;NULL;0;6
INV_TB_StockVerificationDTL;NULL;2025-10-22 12:14:39.503;NULL;0;6
BUD_TB_BudgetGeographicalUnitAreaDTLHistory;NULL;2025-10-22 12:12:21.597;NULL;0;6
INV_TB_ItemIssueTransitBatchDTL;NULL;2025-10-22 12:09:08.163;NULL;0;6
CFN_TB_SequenceNumberValueFormat;NULL;2025-10-22 12:16:59.400;NULL;0;6
HRM_TB_QualificationHistory;NULL;2025-10-22 12:11:30.443;NULL;0;6
CFN_TB_SequenceNumberConfiguration;NULL;2025-10-22 12:21:14.497;NULL;0;6
PRS_TB_AttendanceHourlyAnalysisDTL;NULL;2025-10-22 12:10:50.887;NULL;0;6
AGR_TB_VarietalDeterminationHistory;NULL;2025-10-22 12:18:33.700;NULL;0;6
Ztemp20250130_prs_tb_EmployeePositionVRL;NULL;2025-10-22 12:20:43.770;NULL;0;6
INV_TB_GRNAnnexureDTL;NULL;2025-10-22 12:17:27.600;NULL;0;6
ENG_TB_JobAllocationHDRHistory;NULL;2025-10-22 12:16:42.597;NULL;0;6
FLT_TB_ExpenseSettlementDTL;NULL;2025-10-22 12:16:05.563;NULL;0;6
AGR_TB_FertilizerChartExpressionDTLHistory;NULL;2025-10-22 12:13:16.327;NULL;0;6
fwkNQParameterHistory;NULL;2025-10-22 12:16:26.167;NULL;0;6
PRS_TB_RecoveryTRNHistory;NULL;2025-10-22 12:11:03.043;NULL;0;6
AGR_TB_CensusItem;NULL;2025-10-22 12:15:47.023;NULL;0;6
GL_TB_ChequeSeriesHistory;NULL;2025-10-22 12:14:52.160;NULL;0;6
CLC_TB_FitnessTestHDRHistory;NULL;2025-10-22 12:16:04.403;NULL;0;6
CFN_TB_EntityGroupHDRHistory;NULL;2025-10-22 12:19:12.383;NULL;0;6
SumExploitationTbl;NULL;2025-10-22 12:10:41.867;NULL;0;6
WBR_TB_OP_WeighmentMateriaDTLHistory;NULL;2025-10-22 12:16:26.510;NULL;0;6
ENG_TB_PlantHistory;NULL;2025-10-22 12:11:28.780;NULL;0;6
PRS_TB_InspectionHDRHistory;NULL;2025-10-22 12:12:04.493;NULL;0;6
CFN_TB_PartyTaxRegistrationDTL;NULL;2025-10-22 12:15:09.657;NULL;0;6
HRM_TB_RoleAndResponsibilityHistory;NULL;2025-10-22 12:20:43.183;NULL;0;6
PRS_TB_ProcessPeriodRecord;NULL;2025-10-22 12:11:04.547;NULL;0;6
INV_TB_ItemStorageLayoutDTL;NULL;2025-10-22 12:12:55.710;NULL;0;6
AGR_TB_RainfallReadingHDR;NULL;2025-10-22 12:19:10.130;NULL;0;6
HRM_TB_EmployeePersonalTrainingDTLHistory;NULL;2025-10-22 12:19:12.140;NULL;0;6
APAR_TB_SchedulePaymentHDRHistory;NULL;2025-10-22 12:16:26.663;NULL;0;6
ENG_TB_MaterialReturnDirectItemDTLHistory;NULL;2025-10-22 12:20:15.187;NULL;0;6
fwkFactorySettingDTLHistory;NULL;2025-10-22 12:11:21.020;NULL;0;6
CFN_TB_SequenceNumberHistory;NULL;2025-10-22 12:20:13.450;NULL;0;6
CFN_TB_SPExecutionHDR;NULL;2025-10-22 12:14:55.697;NULL;0;6
CLC_TB_LeaveCertificationHistory;NULL;2025-10-22 12:10:58.793;NULL;0;6
PRS_TB_HarvestTaskDefinitionHistory;NULL;2025-10-22 12:18:46.037;NULL;0;6
CFN_TB_AssetSparepartsDTLHistory;NULL;2025-10-22 12:16:09.123;NULL;0;6
FFB_TB_LoadingInstructionHDRHistory;NULL;2025-10-22 12:17:04.410;NULL;0;6
CFN_TB_ShiftCategory;NULL;2025-10-22 12:20:57.303;NULL;0;6
CFN_TB_CloneHistory;NULL;2025-10-22 12:17:34.170;NULL;0;6
fwkModuleComponentsHistory;NULL;2025-10-22 12:11:06.240;NULL;0;6
CLC_TB_CLCStoreIssueReceiptHDR;NULL;2025-10-22 12:11:14.937;NULL;0;6
fwkNQParameter;NULL;2025-10-22 12:16:20.820;NULL;0;6
fwkRptColumnFormatSettingsHdrHistory;NULL;2025-10-22 12:10:45.480;NULL;0;6
CLC_TB_FitnessTestHDR;NULL;2025-10-22 12:15:47.377;NULL;0;6
AGR_TB_FertilizerChartExpressionDTL;NULL;2025-10-22 12:13:01.010;NULL;0;6
ENG_TB_EngineeringUnitHistory;NULL;2025-10-22 12:16:14.743;NULL;0;6
CFN_TB_PartyPropertyDTLHistory;NULL;2025-10-22 12:18:58.310;NULL;0;6
APAR_TB_ReceiptCancellationDTLHistory;NULL;2025-10-22 12:19:59.743;NULL;0;6
PRS_TB_BonusHDRHistory;NULL;2025-10-22 12:17:34.257;NULL;0;6
FFB_TB_SamplingParameterLabTestDTLHistory;NULL;2025-10-22 12:21:02.397;NULL;0;6
INV_TB_SettingHistory;NULL;2025-10-22 12:11:16.590;NULL;0;6
fwkArchivalReImportHistoryHistory;NULL;2025-10-22 12:18:47.080;NULL;0;6
HRM_TB_ShortlistHDRHistory;NULL;2025-10-22 12:15:06.190;NULL;0;6
INV_TB_ItemIssueDTLHistory;NULL;2025-10-22 12:15:49.440;NULL;0;6
PRS_TB_WorkHoursDTL;NULL;2025-10-22 12:08:48.350;NULL;0;6
PRS_TB_DesignationHistory;NULL;2025-10-22 12:16:22.040;NULL;0;6
HRM_TB_DesignationVRLHistory;NULL;2025-10-22 12:21:03.797;NULL;0;6
FLT_TB_MachineryRequestTimeDTL;NULL;2025-10-22 12:20:58.730;NULL;0;6
FLT_TB_ExpenseSettlementDTLHistory;NULL;2025-10-22 12:16:10.650;NULL;0;6
CFN_TB_PartyDTLHistory;NULL;2025-10-22 12:08:42.200;NULL;0;6
fwkSamplesCategories;NULL;2025-10-22 12:13:28.443;NULL;0;6
CFN_TB_PartyTaxRegistrationDTLHistory;NULL;2025-10-22 12:15:20.103;NULL;0;6
INV_TB_ItemStorageLayoutDTLHistory;NULL;2025-10-22 12:13:00.237;NULL;0;6
NUR_TB_Irrigation;NULL;2025-10-22 12:20:03.193;NULL;0;6
INV_TB_GRNAnnexureDTLHistory;NULL;2025-10-22 12:17:29.990;NULL;0;6
UCNT_TB_WorkProgressHDR;NULL;2025-10-22 12:13:17.387;NULL;0;6
INV_TB_TermsAndConditionDTL;NULL;2025-10-22 12:11:08.150;NULL;0;6
CLC_TB_MedicineClass;NULL;2025-10-22 12:09:14.100;NULL;0;6
PRS_TB_LeaveEligibilityDTLHistory;NULL;2025-10-22 12:11:28.670;NULL;0;6
WBR_TB_VehicleDispatchDTL;NULL;2025-10-22 12:19:18.240;NULL;0;6
CFN_TB_PartyAddressTypeLink;NULL;2025-10-22 12:10:41.260;NULL;0;6
NUR_TB_SowingHDR;NULL;2025-10-22 12:11:13.290;NULL;0;6
CFN_TB_SequenceNumberConfigurationHistory;NULL;2025-10-22 12:21:23.720;NULL;0;6
INV_TB_StockVerificationDTLHistory;NULL;2025-10-22 12:14:47.150;NULL;0;6
CFN_TB_SequenceNumberValueFormatHistory;NULL;2025-10-22 12:17:16.713;NULL;0;6
CFN_TB_MasterValueHistory;NULL;2025-10-22 12:16:22.013;NULL;0;6
ENG_TB_GatePass;NULL;2025-10-22 12:10:41.810;NULL;0;6
CLC_TB_BirthRegistrationDTL;NULL;2025-10-22 12:17:29.600;NULL;0;6
INV_TB_ItemIssueTransitBatchDTLHistory;NULL;2025-10-22 12:09:14.800;NULL;0;6
FFB_TB_SubstationSamplingHDR;NULL;2025-10-22 12:16:55.363;NULL;0;6
CFN_TB_AdministrativeUnitPropertyDTLHistory;NULL;2025-10-22 12:11:23.797;NULL;0;6
PRS_TB_ResultTaskIncentiveHistory;NULL;2025-10-22 12:12:04.653;NULL;0;6
CFN_TB_GeneralAllocationModuleLinkDTLHistory;NULL;2025-10-22 12:21:25.533;NULL;0;6
CLC_TB_CLCStoreIssueReturnHDRHistory;NULL;2025-10-22 12:20:14.823;NULL;0;6
CFN_TB_ParameterListForTSqlFunction;NULL;2025-10-22 12:16:55.780;NULL;0;6
AGR_TB_TestDefinitionParametersCriteriaDTL;NULL;2025-10-22 12:15:06.753;NULL;0;6
GAWAI_TB_WorkGroupAttendance;NULL;2025-10-22 12:10:20.960;NULL;0;6
OGR_TB_CategoryDefinitionHDRHistory;NULL;2025-10-22 12:12:34.713;NULL;0;6
fwkStateTransitionDTLHistory;NULL;2025-10-22 12:13:00.320;NULL;0;6
INV_TB_LPOAnnexureDTL;NULL;2025-10-22 12:16:01.580;NULL;0;6
AGR_TB_LatexSamplingHDR;NULL;2025-10-22 12:16:44.847;NULL;0;6
HRM_TB_TestScheduleHDR;NULL;2025-10-22 12:20:44.367;NULL;0;6
AGR_TB_AGRTestParameterHistory;NULL;2025-10-22 12:11:10.503;NULL;0;6
INV_TB_IssueReturnDTLHistory;NULL;2025-10-22 12:13:20.993;NULL;0;6
INV_TB_ItemIssueVariableAnalysisCodeDTL;NULL;2025-10-22 12:19:03.320;2025-10-10 15:37:29.783;0;6
CFN_TB_GeographicalUnitSettingHistory;NULL;2025-10-22 12:16:04.470;NULL;0;6
CLC_TB_CLCLabTestHDRHistory;NULL;2025-10-22 12:11:28.600;NULL;0;6
PRS_TB_AssetOperatorCombinationHdrHistory;NULL;2025-10-22 12:14:49.520;NULL;0;6
FFB_TB_StorageTankHistory;NULL;2025-10-22 12:10:50.147;NULL;0;6
CLC_TB_ReferralTreatmentDTLHistory;NULL;2025-10-22 12:21:14.537;NULL;0;6
GL_TB_FinalAccountColumnDTLHistory;NULL;2025-10-22 12:19:01.167;NULL;0;6
HRM_TB_ShortlistHDR;NULL;2025-10-22 12:14:58.423;NULL;0;6
APAR_TB_ReceiptCancellationDTL;NULL;2025-10-22 12:19:37.617;NULL;0;6
fwkArchivalReImportHistory;NULL;2025-10-22 12:18:24.810;NULL;0;6
GAWAI_TB_OverTime;NULL;2025-10-22 12:13:00.993;NULL;0;6
CFN_TB_PartyPropertyDTL;NULL;2025-10-22 12:18:45.910;NULL;0;6
AGR_TB_DiagnosticCentreHistory;NULL;2025-10-22 12:11:00.977;NULL;0;6
HSAP_TB_BSJOIN;NULL;2025-10-22 12:21:12.423;NULL;0;6
AGR_TB_FertilizerChartImmatureRubberHDR;NULL;2025-10-22 12:16:30.560;NULL;0;6
OGR_TB_PaymentAdviceDTLHistory;NULL;2025-10-22 12:08:58.390;NULL;0;6
CFN_TB_PartyOtherInfoDTLHistory;NULL;2025-10-22 12:17:24.420;NULL;0;6
AGR_TB_LatexInterpretationTableHDRHistory;NULL;2025-10-22 12:19:18.500;NULL;0;6
PRS_TB_TaskDefinitionDTL;NULL;2025-10-22 12:19:27.283;NULL;0;6
HRM_TB_TestScheduleHDRHistory;NULL;2025-10-22 12:20:58.313;NULL;0;6
AGR_TB_LatexSamplingHDRHistory;NULL;2025-10-22 12:16:52.017;NULL;0;6
CFN_TB_AssetSparepartsDTL;NULL;2025-10-22 12:15:51.273;NULL;0;6
HSAP_TB_NewItemCodes;NULL;2025-10-22 12:13:00.663;NULL;0;6
UCNT_TB_ContractDTL;NULL;2025-10-22 12:15:03.237;NULL;0;6
CFN_TB_MachinerySparePartsDTLHistory;NULL;2025-10-22 12:17:36.227;NULL;0;6
PRS_TB_LockTransactionHistory;NULL;2025-10-22 12:10:37.053;NULL;0;6
fwkModuleComponents;NULL;2025-10-22 12:10:59.093;NULL;0;6
FFB_TB_LoadingInstructionHDR;NULL;2025-10-22 12:16:56.597;NULL;0;6
fwkReceivedHistoryHistory;NULL;2025-10-22 12:13:16.273;NULL;0;6
PRS_TB_ConfirmationExtendProbationEmployeeDTLHistory;NULL;2025-10-22 12:13:27.873;NULL;0;6
CFN_TB_AssetPropertyHistory;NULL;2025-10-22 12:16:05.690;NULL;0;6
